Well_ID,Well_Name,Basin,Operator,Production_Date,Oil_BBL,Gas_MCF,Water_BBL,Days_Online,Status,Spud_Date,Latitude,Longitude
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2022-11-01,5756,18074,2590,31,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2022-12-01,5542,20450,2106,30,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2023-01-01,7110,18628,4337,31,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2023-02-01,6629,19622,3779,28,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2023-03-01,5421,13010,2494,28,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2023-04-01,6251,22691,3501,30,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2023-05-01,5919,21782,4439,31,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2023-06-01,5300,19504,2862,27,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2023-07-01,6208,14092,3849,28,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2023-08-01,5887,20251,4533,29,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2023-09-01,4898,9894,1861,30,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2023-10-01,5269,11170,3846,29,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2023-11-01,5846,16369,3508,31,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2023-12-01,4629,11295,1944,31,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2024-01-01,4719,12411,2171,29,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2024-02-01,4492,11904,1707,27,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2024-03-01,4734,15386,2604,28,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2024-04-01,4410,9173,2470,29,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2024-05-01,0,0,0,0,Shut-in,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2024-06-01,4526,14528,2399,30,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2024-07-01,4361,12211,1832,29,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2024-08-01,4440,12476,3064,27,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2024-09-01,4656,10895,3399,30,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2024-10-01,4447,12496,3469,29,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2024-11-01,4975,15622,2836,28,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2024-12-01,0,0,0,0,Shut-in,2020-12-09,47.7588,-103.768
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2022-01-01,27143,62972,16286,30,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2022-02-01,27876,68296,22022,27,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2022-03-01,30544,86440,18326,28,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2022-04-01,31193,70184,9670,28,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2022-05-01,27465,74705,14282,28,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2022-06-01,23306,54303,10721,27,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2022-07-01,26654,81295,19191,28,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2022-08-01,28077,101639,11792,27,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2022-09-01,25354,65667,10649,30,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2022-10-01,24472,97888,13949,27,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2022-11-01,24604,53637,15501,27,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2022-12-01,20810,62430,9156,29,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2023-01-01,24842,93406,19128,29,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2023-02-01,23759,60348,18294,27,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2023-03-01,24108,89923,11331,29,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2023-04-01,20290,59247,12377,30,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2023-05-01,24531,67460,16681,30,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2023-06-01,6310,16469,3344,9,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2023-07-01,24688,67645,8394,29,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2023-08-01,18674,66479,12698,27,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2023-09-01,20108,76008,9250,28,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2023-10-01,20230,71210,8294,29,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2023-11-01,22835,85403,13244,29,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2023-12-01,20450,65031,14520,28,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2024-01-01,19541,62336,13092,31,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2024-02-01,18258,60434,12050,31,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2024-03-01,18377,51272,11945,30,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2024-04-01,21185,75630,16524,31,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2024-05-01,17454,42937,9949,31,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2024-06-01,21119,46673,15628,31,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2024-07-01,16386,49977,9340,28,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2024-08-01,15417,60589,5704,31,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2024-09-01,16259,51378,12519,29,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2024-10-01,17601,57203,10209,28,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2024-11-01,15605,48219,7178,29,Active,2023-01-17,40.1295,-78.8487
WELL-C04,Marcellus 24,Marcellus,Frontier Drilling,2024-12-01,17081,41336,9224,29,Active,2023-01-17,40.1295,-78.8487
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2022-01-01,14261,45920,5704,30,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2022-02-01,12784,51136,7287,31,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2022-03-01,13148,47990,6837,27,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2022-04-01,15133,48880,8626,30,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2022-05-01,13968,51961,7822,28,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2022-06-01,12701,36071,6605,28,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2022-07-01,11730,30967,6100,28,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2022-08-01,0,0,0,0,Shut-in,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2022-09-01,12901,33801,8773,30,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2022-10-01,11339,28914,4422,29,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2022-11-01,10679,37590,7155,29,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2022-12-01,12092,26723,4353,28,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2023-01-01,11554,35586,6124,28,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2023-02-01,10913,40924,5457,27,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2023-03-01,11097,42945,5327,30,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2023-04-01,12299,33330,7625,28,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2023-05-01,12116,27867,7997,30,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2023-06-01,3769,11193,2111,11,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2023-07-01,10995,42551,3518,29,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2023-08-01,10188,36473,3260,28,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2023-09-01,10987,36916,6153,29,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2023-10-01,10199,38144,7241,30,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2023-11-01,10765,35955,4844,30,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2023-12-01,11615,25785,8595,31,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2024-01-01,10447,40221,8253,27,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2024-02-01,10684,38569,3526,28,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2024-03-01,0,0,0,0,Shut-in,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2024-04-01,10178,30432,6412,31,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2024-05-01,9370,21083,6091,27,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2024-06-01,8861,26672,3190,31,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2024-07-01,9548,37715,3628,27,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2024-08-01,9047,29312,4795,30,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2024-09-01,8648,21188,5275,30,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2024-10-01,8085,31532,3234,28,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2024-11-01,9249,31354,3422,29,Active,2023-12-14,41.3013,-79.3266
WELL-C05,Marcellus 25,Marcellus,Summit Oil,2024-12-01,8689,29021,4518,29,Active,2023-12-14,41.3013,-79.3266
